time	V(dw2)
4.294930917885108e-002	-1.205462e-002
4.298809664420779e-002	-1.203086e-002
4.302688410956451e-002	-1.199993e-002
4.306567157492122e-002	-1.196183e-002
4.310445904027793e-002	-1.191656e-002
4.312460473496503e-002	-1.189027e-002
4.314475042965213e-002	-1.186207e-002
4.316489612433923e-002	-1.183197e-002
4.318504181902633e-002	-1.179998e-002
4.320518751371343e-002	-1.176608e-002
4.322533320840052e-002	-1.173028e-002
4.324547890308762e-002	-1.169259e-002
4.325639905978943e-002	-1.167138e-002
4.326731921649123e-002	-1.164962e-002
4.327823937319304e-002	-1.162732e-002
4.328915952989484e-002	-1.160446e-002
4.330007968659665e-002	-1.158106e-002
4.331099984329846e-002	-1.155711e-002
4.332192000000026e-002	-1.153261e-002
4.335080000006141e-002	-1.146520e-002
4.336354285719549e-002	-1.143424e-002
4.337628571432958e-002	-1.140256e-002
4.338902857146366e-002	-1.137014e-002
4.340177142859775e-002	-1.133700e-002
4.341451428573184e-002	-1.130313e-002
4.342725714286592e-002	-1.126853e-002
4.344000000000001e-002	-1.123320e-002
4.346151831645015e-002	-1.117187e-002
4.348303663290030e-002	-1.110853e-002
4.350455494935044e-002	-1.104317e-002
4.352607326580058e-002	-1.097579e-002
4.354759158225072e-002	-1.090640e-002
4.356910989870087e-002	-1.083499e-002
4.359062821515101e-002	-1.076156e-002
4.361509817909452e-002	-1.067565e-002
4.363956814303802e-002	-1.058725e-002
4.366403810698152e-002	-1.049638e-002
4.368850807092501e-002	-1.040304e-002
4.371297803486851e-002	-1.030722e-002
4.373744799881201e-002	-1.020892e-002
4.376191796275551e-002	-1.010814e-002
4.376447524642953e-002	-1.009747e-002
4.379417878265388e-002	-9.971578e-003
4.382388231887824e-002	-9.842317e-003
4.385358585510259e-002	-9.709688e-003
4.388328939132694e-002	-9.573689e-003
4.391299292755128e-002	-9.434321e-003
4.394269646377564e-002	-9.291584e-003
4.397239999999999e-002	-9.145478e-003
4.399062857142856e-002	-9.054274e-003
4.400885714285713e-002	-8.961909e-003
4.402708571428571e-002	-8.868384e-003
4.404531428571428e-002	-8.773697e-003
4.406354285714285e-002	-8.677850e-003
4.408177142857143e-002	-8.580842e-003
4.410000000000000e-002	-8.482673e-003
4.410887301590299e-002	-8.434493e-003
4.411774603180597e-002	-8.386053e-003
4.412661904770896e-002	-8.337354e-003
4.413549206361195e-002	-8.288397e-003
4.414436507951493e-002	-8.239180e-003
4.415323809541792e-002	-8.189704e-003
4.416211111132091e-002	-8.139970e-003
4.416777087004565e-002	-8.108114e-003
4.417343062877039e-002	-8.076156e-003
4.417909038749513e-002	-8.044096e-003
4.418475014621986e-002	-8.011935e-003
4.419040990494461e-002	-7.979673e-003
4.419606966366935e-002	-7.947308e-003
4.420172942239409e-002	-7.914842e-003
4.421719664776636e-002	-7.825583e-003
4.423266387313864e-002	-7.735604e-003
4.424813109851091e-002	-7.644905e-003
4.426359832388318e-002	-7.553486e-003
4.427906554925545e-002	-7.461347e-003
4.429453277462773e-002	-7.368488e-003
4.431000000000000e-002	-7.274909e-003
4.433456000101032e-002	-7.124840e-003
4.435912000202063e-002	-6.973158e-003
