time	V(dw2)
2.723553036902377e-002	-2.224857e-003
2.726801295596173e-002	-1.886250e-003
2.730049554289969e-002	-1.535991e-003
2.733297812983765e-002	-1.174079e-003
2.734540982557512e-002	-1.040577e-003
2.735784152131261e-002	-9.084856e-004
2.737027321705008e-002	-7.778043e-004
2.738270491278757e-002	-6.485334e-004
2.739513660852504e-002	-5.206729e-004
2.740756830426253e-002	-3.942229e-004
2.742000000000000e-002	-2.691833e-004
2.742098562897515e-002	-2.594091e-004
2.743221625340728e-002	-1.485933e-004
2.744344687783940e-002	-3.993398e-005
2.745467750227153e-002	6.656869e-005
2.746590812670365e-002	1.709148e-004
2.747713875113578e-002	2.731042e-004
2.748836937556790e-002	3.731371e-004
2.749960000000003e-002	4.710133e-004
2.751063999999996e-002	5.644801e-004
2.752660134971067e-002	6.955613e-004
2.754256269942138e-002	8.206083e-004
2.755852404913209e-002	9.396210e-004
2.757448539884280e-002	1.052599e-003
2.759044674855351e-002	1.159544e-003
2.760640809826422e-002	1.260454e-003
2.762236944797493e-002	1.355329e-003
2.765216955944880e-002	1.513741e-003
2.768196967092267e-002	1.649062e-003
2.771176978239653e-002	1.761292e-003
2.774156989387040e-002	1.850430e-003
2.777137000534426e-002	1.916478e-003
2.780117011681813e-002	1.959434e-003
2.783097022829199e-002	1.979300e-003
2.787448876710743e-002	1.960204e-003
2.791800730592286e-002	1.911103e-003
2.796152584473829e-002	1.831996e-003
2.800504438355372e-002	1.722884e-003
2.804856292236915e-002	1.583765e-003
2.809208146118459e-002	1.414640e-003
2.813560000000002e-002	1.215510e-003
2.817774856940795e-002	1.013355e-003
2.821989713881588e-002	8.150302e-004
2.826204570822382e-002	6.205360e-004
2.830419427763175e-002	4.298721e-004
2.834634284703968e-002	2.430386e-004
2.838849141644761e-002	6.003539e-005
2.843063998585554e-002	-1.191374e-004
2.845946302687633e-002	-2.277710e-004
2.848828606789712e-002	-3.274730e-004
2.851710910891790e-002	-4.182436e-004
2.854593214993869e-002	-5.000828e-004
2.857475519095947e-002	-5.729904e-004
2.860357823198026e-002	-6.369666e-004
2.863240127300105e-002	-6.920114e-004
2.864788680542908e-002	-7.171194e-004
2.866337233785711e-002	-7.394945e-004
2.867885787028515e-002	-7.591365e-004
2.869434340271318e-002	-7.760456e-004
2.870982893514122e-002	-7.902216e-004
2.872531446756925e-002	-8.016646e-004
2.874079999999728e-002	-8.103746e-004
2.876000000000000e-002	-8.176542e-004
2.877584256702628e-002	-8.205081e-004
